,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
369,2017-01-04,1056.3235776953693,-259.0113408000099,2527.429600350845,1056.3235776953693,1056.3235776953693,106.92138244116704,106.92138244116704,106.92138244116704,1.330152008189286,1.330152008189286,1.330152008189286,105.59123043297775,105.59123043297775,105.59123043297775,0.0,0.0,0.0,1163.2449601365363
370,2017-01-05,1062.5762308519397,-294.2164501679199,2494.1514514070814,1062.5762308519397,1062.5762308519397,60.201925373762755,60.201925373762755,60.201925373762755,-18.35587999137537,-18.35587999137537,-18.35587999137537,78.55780536513812,78.55780536513812,78.55780536513812,0.0,0.0,0.0,1122.7781562257026
371,2017-01-06,1068.8288840085104,-292.948579748214,2515.306007913163,1068.8288840085104,1068.8288840085104,50.27179470579832,50.27179470579832,50.27179470579832,-3.459731463550876,-3.459731463550876,-3.459731463550876,53.731526169349195,53.731526169349195,53.731526169349195,0.0,0.0,0.0,1119.1006787143087
372,2017-01-07,1075.0815371650806,-250.02513110314328,2667.2968210442077,1075.0815371650806,1075.0815371650806,46.010851386194794,46.010851386194794,46.010851386194794,15.15056685789052,15.15056685789052,15.15056685789052,30.860284528304277,30.860284528304277,30.860284528304277,0.0,0.0,0.0,1121.0923885512755
373,2017-01-08,1081.3341903216512,-243.13525609328386,2480.128280260226,1081.3341903216512,1081.3341903216512,0.5616416348985187,0.5616416348985187,0.5616416348985187,-9.039748739972271,-9.039748739972271,-9.039748739972271,9.601390374870789,9.601390374870789,9.601390374870789,0.0,0.0,0.0,1081.8958319565497
374,2017-01-09,1087.5868434782221,-272.4118351490425,2500.9697430628153,1087.5868434782221,1087.5868434782221,8.07499710408487,8.07499710408487,8.07499710408487,18.536304828886944,18.536304828886944,18.536304828886944,-10.461307724802074,-10.461307724802074,-10.461307724802074,0.0,0.0,0.0,1095.661840582307
375,2017-01-10,1093.8394966347928,-403.4122679524506,2433.4866366356246,1093.8394966347928,1093.8394966347928,-33.95987304210592,-33.95987304210592,-33.95987304210592,-4.1616635001663385,-4.1616635001663385,-4.1616635001663385,-29.79820954193958,-29.79820954193958,-29.79820954193958,0.0,0.0,0.0,1059.8796235926868
376,2017-01-11,1100.092149791363,-315.87405865308085,2317.5392312817544,1100.092149791363,1100.092149791363,-47.5831085561471,-47.5831085561471,-47.5831085561471,1.33015200819556,1.33015200819556,1.33015200819556,-48.913260564342664,-48.913260564342664,-48.913260564342664,0.0,0.0,0.0,1052.5090412352158
377,2017-01-12,1106.3448029479337,-355.430843521257,2393.214566236381,1106.3448029479337,1106.3448029479337,-86.67828256087579,-86.67828256087579,-86.67828256087579,-18.35587999145278,-18.35587999145278,-18.35587999145278,-68.322402569423,-68.322402569423,-68.322402569423,0.0,0.0,0.0,1019.6665203870579
378,2017-01-13,1112.597456104504,-406.3178467422354,2417.8816165192793,1112.597456104504,1112.597456104504,-91.99157294865834,-91.99157294865834,-91.99157294865834,-3.459731463559842,-3.459731463559842,-3.459731463559842,-88.5318414850985,-88.5318414850985,-88.5318414850985,0.0,0.0,0.0,1020.6058831558457
379,2017-01-14,1118.8501092610745,-314.1795364972577,2388.586449610075,1118.8501092610745,1118.8501092610745,-94.8662321013798,-94.8662321013798,-94.8662321013798,15.150566857830768,15.150566857830768,15.150566857830768,-110.01679895921056,-110.01679895921056,-110.01679895921056,0.0,0.0,0.0,1023.9838771596948
380,2017-01-15,1125.102762417645,-452.4617415787282,2390.911464857619,1125.102762417645,1125.102762417645,-142.24114611161906,-142.24114611161906,-142.24114611161906,-9.039748739940684,-9.039748739940684,-9.039748739940684,-133.20139737167838,-133.20139737167838,-133.20139737167838,0.0,0.0,0.0,982.8616163060259
381,2017-01-16,1131.3554155742156,-492.47407396648146,2340.1099833482244,1131.3554155742156,1131.3554155742156,-139.90398803200566,-139.90398803200566,-139.90398803200566,18.53630482887821,18.53630482887821,18.53630482887821,-158.4402928608839,-158.4402928608839,-158.4402928608839,0.0,0.0,0.0,991.45142754221
382,2017-01-17,1137.608068730786,-455.7360436100732,2212.8929903788685,1137.608068730786,1137.608068730786,-190.1642817873524,-190.1642817873524,-190.1642817873524,-4.161663500162758,-4.161663500162758,-4.161663500162758,-186.00261828718968,-186.00261828718968,-186.00261828718968,0.0,0.0,0.0,947.4437869434337
383,2017-01-18,1143.8607212143274,-549.8035206443702,2263.0327628575637,1143.8607212143274,1143.8607212143274,-214.72857746806196,-214.72857746806196,-214.72857746806196,1.330152008238231,1.330152008238231,1.330152008238231,-216.05872947630016,-216.05872947630016,-216.05872947630016,0.0,0.0,0.0,929.1321437462655
384,2017-01-19,1150.113373697869,-556.7598751392559,2246.5141459118313,1150.113373697869,1150.113373697869,-267.0260454871634,-267.0260454871634,-267.0260454871634,-18.355879991336533,-18.355879991336533,-18.355879991336533,-248.67016549582686,-248.67016549582686,-248.67016549582686,0.0,0.0,0.0,883.0873282107057
385,2017-01-20,1156.366026181411,-452.8665600204053,2283.586713967186,1156.366026181411,1156.366026181411,-287.2428709660126,-287.2428709660126,-287.2428709660126,-3.459731463475725,-3.459731463475725,-3.459731463475725,-283.78313950253687,-283.78313950253687,-283.78313950253687,0.0,0.0,0.0,869.1231552153984
386,2017-01-21,1162.618678664952,-466.3952479236085,2372.7037873062854,1162.618678664952,1162.618678664952,-306.0752066445081,-306.0752066445081,-306.0752066445081,15.150566857925902,15.150566857925902,15.150566857925902,-321.225773502434,-321.225773502434,-321.225773502434,0.0,0.0,0.0,856.5434720204439
387,2017-01-22,1168.8713311484937,-566.828890924775,2172.716999231012,1168.8713311484937,1168.8713311484937,-369.7489298680261,-369.7489298680261,-369.7489298680261,-9.039748739939604,-9.039748739939604,-9.039748739939604,-360.7091811280865,-360.7091811280865,-360.7091811280865,0.0,0.0,0.0,799.1224012804676
388,2017-01-23,1175.123983632035,-616.5685040161362,2285.6138424718383,1175.123983632035,1175.123983632035,-383.29608550430453,-383.29608550430453,-383.29608550430453,18.53630482888438,18.53630482888438,18.53630482888438,-401.8323903331889,-401.8323903331889,-401.8323903331889,0.0,0.0,0.0,791.8278981277306
389,2017-01-24,1181.3766361155765,-716.8663170019383,2090.903357346046,1181.3766361155765,1181.3766361155765,-448.252649410033,-448.252649410033,-448.252649410033,-4.161663500159175,-4.161663500159175,-4.161663500159175,-444.09098590987384,-444.09098590987384,-444.09098590987384,0.0,0.0,0.0,733.1239867055435
390,2017-01-25,1187.6292885991184,-676.3610214656997,2042.6222504871814,1187.6292885991184,1187.6292885991184,-485.55909108866285,-485.55909108866285,-485.55909108866285,1.3301520081369511,1.3301520081369511,1.3301520081369511,-486.8892430967998,-486.8892430967998,-486.8892430967998,0.0,0.0,0.0,702.0701975104555
391,2017-01-26,1193.8819410826598,-748.730254220483,2128.52070057071,1193.8819410826598,1193.8819410826598,-547.9113013266999,-547.9113013266999,-547.9113013266999,-18.355879991413946,-18.355879991413946,-18.355879991413946,-529.5554213352859,-529.5554213352859,-529.5554213352859,0.0,0.0,0.0,645.9706397559598
392,2017-01-27,1200.1345935662011,-844.4064524402097,2014.173213472428,1200.1345935662011,1200.1345935662011,-574.8195257727734,-574.8195257727734,-574.8195257727734,-3.4597314635183523,-3.4597314635183523,-3.4597314635183523,-571.3597943092551,-571.3597943092551,-571.3597943092551,0.0,0.0,0.0,625.3150677934277
393,2017-01-28,1206.387246049743,-816.2038426940067,1950.464669966851,1206.387246049743,1206.387246049743,-596.3843445511868,-596.3843445511868,-596.3843445511868,15.150566857866147,15.150566857866147,15.150566857866147,-611.5349114090529,-611.5349114090529,-611.5349114090529,0.0,0.0,0.0,610.0029014985562
394,2017-01-29,1212.6398985332842,-853.9063957884863,1930.677153856847,1212.6398985332842,1212.6398985332842,-658.3372676737648,-658.3372676737648,-658.3372676737648,-9.039748739908017,-9.039748739908017,-9.039748739908017,-649.2975189338568,-649.2975189338568,-649.2975189338568,0.0,0.0,0.0,554.3026308595194
395,2017-01-30,1218.8925510168253,-885.2585722210439,1998.8967143454909,1218.8925510168253,1218.8925510168253,-665.3352137789655,-665.3352137789655,-665.3352137789655,18.53630482889055,18.53630482889055,18.53630482889055,-683.871518607856,-683.871518607856,-683.871518607856,0.0,0.0,0.0,553.5573372378599
396,2017-01-31,1225.1452035003672,-847.1997879629141,1916.6297649469914,1225.1452035003672,1225.1452035003672,-718.6729712237617,-718.6729712237617,-718.6729712237617,-4.1616635001936935,-4.1616635001936935,-4.1616635001936935,-714.511307723568,-714.511307723568,-714.511307723568,0.0,0.0,0.0,506.4722322766055
397,2017-02-01,1231.397855983909,-967.5834950096407,1908.7676589535076,1231.397855983909,1231.397855983909,-739.1946783940127,-739.1946783940127,-739.1946783940127,1.3301520082152007,1.3301520082152007,1.3301520082152007,-740.524830402228,-740.524830402228,-740.524830402228,0.0,0.0,0.0,492.2031775898963
398,2017-02-02,1237.6505084674502,-940.631942637325,1853.0592991896394,1237.6505084674502,1237.6505084674502,-779.6515534775343,-779.6515534775343,-779.6515534775343,-18.355879991389298,-18.355879991389298,-18.355879991389298,-761.295673486145,-761.295673486145,-761.295673486145,0.0,0.0,0.0,457.9989549899159
399,2017-02-03,1243.9031609509916,-976.7156803096756,1852.172254843022,1243.9031609509916,1243.9031609509916,-779.7632948022771,-779.7632948022771,-779.7632948022771,-3.4597314635273158,-3.4597314635273158,-3.4597314635273158,-776.3035633387497,-776.3035633387497,-776.3035633387497,0.0,0.0,0.0,464.13986614871453
400,2017-02-04,1250.1558134345335,-965.2883456831105,1869.6639019469485,1250.1558134345335,1250.1558134345335,-769.9920938521783,-769.9920938521783,-769.9920938521783,15.150566857882517,15.150566857882517,15.150566857882517,-785.1426607100609,-785.1426607100609,-785.1426607100609,0.0,0.0,0.0,480.16371958235516
401,2017-02-05,1256.4084659180753,-978.4870016490673,1789.6970852481943,1256.4084659180753,1256.4084659180753,-796.5768574129708,-796.5768574129708,-796.5768574129708,-9.039748739964612,-9.039748739964612,-9.039748739964612,-787.5371086730062,-787.5371086730062,-787.5371086730062,0.0,0.0,0.0,459.83160850510455
402,2017-02-06,1262.6611184016165,-916.8085365370287,1833.8379126932778,1262.6611184016165,1262.6611184016165,-764.8170570280935,-764.8170570280935,-764.8170570280935,18.53630482887849,18.53630482887849,18.53630482887849,-783.353361856972,-783.353361856972,-783.353361856972,0.0,0.0,0.0,497.844061373523
403,2017-02-07,1268.9137708851576,-901.2661489356839,1919.6394874848718,1268.9137708851576,1268.9137708851576,-776.7705752569159,-776.7705752569159,-776.7705752569159,-4.161663500137995,-4.161663500137995,-4.161663500137995,-772.608911756778,-772.608911756778,-772.608911756778,0.0,0.0,0.0,492.14319562824176
404,2017-02-08,1275.1664233686995,-765.5871532976291,1964.049758930414,1275.1664233686995,1275.1664233686995,-754.1469683641259,-754.1469683641259,-754.1469683641259,1.3301520082934504,1.3301520082934504,1.3301520082934504,-755.4771203724193,-755.4771203724193,-755.4771203724193,0.0,0.0,0.0,521.0194550045736
405,2017-02-09,1281.419075852241,-896.2874185901396,2018.016541995206,1281.419075852241,1281.419075852241,-750.6438601279496,-750.6438601279496,-750.6438601279496,-18.35587999136464,-18.35587999136464,-18.35587999136464,-732.2879801365849,-732.2879801365849,-732.2879801365849,0.0,0.0,0.0,530.7752157242913
406,2017-02-10,1287.6717283357825,-802.5856514606489,2017.0185852052725,1287.6717283357825,1287.6717283357825,-706.9844605365291,-706.9844605365291,-706.9844605365291,-3.45973146353628,-3.45973146353628,-3.45973146353628,-703.5247290729927,-703.5247290729927,-703.5247290729927,0.0,0.0,0.0,580.6872677992534
407,2017-02-11,1293.924380819324,-781.0386057342383,2108.5066891998704,1293.924380819324,1293.924380819324,-654.6657964773791,-654.6657964773791,-654.6657964773791,15.150566857898887,15.150566857898887,15.150566857898887,-669.816363335278,-669.816363335278,-669.816363335278,0.0,0.0,0.0,639.2585843419448
408,2017-02-12,1300.177033302865,-778.6483537873168,2018.413077050259,1300.177033302865,1300.177033302865,-640.9659502967102,-640.9659502967102,-640.9659502967102,-9.039748739926232,-9.039748739926232,-9.039748739926232,-631.926201556784,-631.926201556784,-631.926201556784,0.0,0.0,0.0,659.2110830061549
409,2017-02-13,1306.429685786407,-620.3669313642832,2138.566149187106,1306.429685786407,1306.429685786407,-572.2004588721294,-572.2004588721294,-572.2004588721294,18.536304828887985,18.536304828887985,18.536304828887985,-590.7367637010173,-590.7367637010173,-590.7367637010173,0.0,0.0,0.0,734.2292269142775
410,2017-02-14,1312.6823382699488,-551.8416769357368,2184.893793935661,1312.6823382699488,1312.6823382699488,-551.3929918587152,-551.3929918587152,-551.3929918587152,-4.1616635001725095,-4.1616635001725095,-4.1616635001725095,-547.2313283585427,-547.2313283585427,-547.2313283585427,0.0,0.0,0.0,761.2893464112336
411,2017-02-15,1318.93499075349,-637.5898918722954,2093.846160639896,1318.93499075349,1318.93499075349,-501.1424718746131,-501.1424718746131,-501.1424718746131,1.330152008264145,1.330152008264145,1.330152008264145,-502.47262388287726,-502.47262388287726,-502.47262388287726,0.0,0.0,0.0,817.7925188788769
412,2017-02-16,1325.1876432370314,-495.89387282829165,2240.4507867696934,1325.1876432370314,1325.1876432370314,-475.93506789928796,-475.93506789928796,-475.93506789928796,-18.35587999133999,-18.35587999133999,-18.35587999133999,-457.579187907948,-457.579187907948,-457.579187907948,0.0,0.0,0.0,849.2525753377433
413,2017-02-17,1331.4402957205732,-626.84470783177,2259.99802191584,1331.4402957205732,1331.4402957205732,-417.1597259141143,-417.1597259141143,-417.1597259141143,-3.459731463485828,-3.459731463485828,-3.459731463485828,-413.6999944506285,-413.6999944506285,-413.6999944506285,0.0,0.0,0.0,914.280569806459
414,2017-02-18,1337.692948204115,-390.03939754675974,2411.740404016053,1337.692948204115,1337.692948204115,-356.83742938066405,-356.83742938066405,-356.83742938066405,15.1505668579179,15.1505668579179,15.1505668579179,-371.987996238582,-371.987996238582,-371.987996238582,0.0,0.0,0.0,980.855518823451
415,2017-02-19,1343.9456006876562,-384.1507685268511,2531.3829175327687,1343.9456006876562,1343.9456006876562,-342.6130095176247,-342.6130095176247,-342.6130095176247,-9.039748739894643,-9.039748739894643,-9.039748739894643,-333.57326077773,-333.57326077773,-333.57326077773,0.0,0.0,0.0,1001.3325911700315
416,2017-02-20,1350.1982531711974,-295.39312421555877,2511.2143117435403,1350.1982531711974,1350.1982531711974,-281.0000863644313,-281.0000863644313,-281.0000863644313,18.536304828890827,18.536304828890827,18.536304828890827,-299.5363911933221,-299.5363911933221,-299.5363911933221,0.0,0.0,0.0,1069.198166806766
417,2017-02-21,1356.4509056547392,-335.5408639545017,2468.775186479607,1356.4509056547392,1356.4509056547392,-275.04458020734353,-275.04458020734353,-275.04458020734353,-4.161663500168929,-4.161663500168929,-4.161663500168929,-270.88291670717456,-270.88291670717456,-270.88291670717456,0.0,0.0,0.0,1081.4063254473958
418,2017-02-22,1362.7035581382806,-224.1201256586393,2575.247693531069,1362.7035581382806,1362.7035581382806,-247.18916095460568,-247.18916095460568,-247.18916095460568,1.3301520082704201,1.3301520082704201,1.3301520082704201,-248.51931296287609,-248.51931296287609,-248.51931296287609,0.0,0.0,0.0,1115.5143971836749
419,2017-02-23,1368.9562106218223,-247.54464145634063,2548.7216396592935,1368.9562106218223,1368.9562106218223,-251.58714999729986,-251.58714999729986,-251.58714999729986,-18.355879991417403,-18.355879991417403,-18.355879991417403,-233.2312700058825,-233.2312700058825,-233.2312700058825,0.0,0.0,0.0,1117.3690606245225
420,2017-02-24,1375.2088631053637,-238.34345324312335,2549.2358169913364,1375.2088631053637,1375.2088631053637,-229.12449819956012,-229.12449819956012,-229.12449819956012,-3.4597314635878704,-3.4597314635878704,-3.4597314635878704,-225.66476673597225,-225.66476673597225,-225.66476673597225,0.0,0.0,0.0,1146.0843649058036
421,2017-02-25,1381.4615155889055,-286.7108785223715,2626.490119532595,1381.4615155889055,1381.4615155889055,-211.159869906038,-211.159869906038,-211.159869906038,15.150566857860786,15.150566857860786,15.150566857860786,-226.3104367638988,-226.3104367638988,-226.3104367638988,0.0,0.0,0.0,1170.3016456828675
422,2017-02-26,1387.7141680724467,-182.32859156444755,2524.3063727651647,1387.7141680724467,1387.7141680724467,-244.53137258635368,-244.53137258635368,-244.53137258635368,-9.039748739951238,-9.039748739951238,-9.039748739951238,-235.49162384640243,-235.49162384640243,-235.49162384640243,0.0,0.0,0.0,1143.182795486093
423,2017-02-27,1393.9668205559885,-207.08895379268702,2598.887080740671,1393.9668205559885,1393.9668205559885,-234.82012304126508,-234.82012304126508,-234.82012304126508,18.536304828896995,18.536304828896995,18.536304828896995,-253.35642787016207,-253.35642787016207,-253.35642787016207,0.0,0.0,0.0,1159.1466975147234
424,2017-02-28,1400.2194730395297,-300.8055792293272,2472.672796264391,1400.2194730395297,1400.2194730395297,-284.0356008736099,-284.0356008736099,-284.0356008736099,-4.161663500151328,-4.161663500151328,-4.161663500151328,-279.87393737345855,-279.87393737345855,-279.87393737345855,0.0,0.0,0.0,1116.1838721659199
425,2017-03-01,1406.472125523071,-271.0498577281065,2476.715114510156,1406.472125523071,1406.472125523071,-313.50458271799823,-313.50458271799823,-313.50458271799823,1.3301520082411147,1.3301520082411147,1.3301520082411147,-314.8347347262394,-314.8347347262394,-314.8347347262394,0.0,0.0,0.0,1092.9675428050728
426,2017-03-02,1412.724778006613,-387.46839316465986,2414.2556569967546,1412.724778006613,1412.724778006613,-376.2115283273435,-376.2115283273435,-376.2115283273435,-18.35587999130115,-18.35587999130115,-18.35587999130115,-357.8556483360423,-357.8556483360423,-357.8556483360423,0.0,0.0,0.0,1036.5132496792694
427,2017-03-03,1418.9774304901541,-379.8960191021807,2462.7462731037176,1418.9774304901541,1418.9774304901541,-411.8483471182515,-411.8483471182515,-411.8483471182515,-3.459731463503755,-3.459731463503755,-3.459731463503755,-408.38861565474775,-408.38861565474775,-408.38861565474775,0.0,0.0,0.0,1007.1290833719027
428,2017-03-04,1425.230082973696,-446.8020435379192,2485.7708861315764,1425.230082973696,1425.230082973696,-450.5828474714256,-450.5828474714256,-450.5828474714256,15.150566857877157,15.150566857877157,15.150566857877157,-465.7334143293027,-465.7334143293027,-465.7334143293027,0.0,0.0,0.0,974.6472355022704
429,2017-03-05,1431.4827354572371,-480.2647416290261,2340.961830105566,1431.4827354572371,1431.4827354572371,-538.0936681717453,-538.0936681717453,-538.0936681717453,-9.039748739912856,-9.039748739912856,-9.039748739912856,-529.0539194318325,-529.0539194318325,-529.0539194318325,0.0,0.0,0.0,893.3890672854918
430,2017-03-06,1437.7353879407785,-652.3883670750665,2192.6413376321957,1437.7353879407785,1437.7353879407785,-578.8611501601308,-578.8611501601308,-578.8611501601308,18.536304828884933,18.536304828884933,18.536304828884933,-597.3974549890157,-597.3974549890157,-597.3974549890157,0.0,0.0,0.0,858.8742377806477
431,2017-03-07,1443.9880404243208,-706.0427742041217,2058.920198594851,1443.9880404243208,1443.9880404243208,-673.8783938767077,-673.8783938767077,-673.8783938767077,-4.16166350013373,-4.16166350013373,-4.16166350013373,-669.7167303765741,-669.7167303765741,-669.7167303765741,0.0,0.0,0.0,770.1096465476131
432,2017-03-08,1450.240692907862,-701.7486908649241,2141.782550805894,1450.240692907862,1450.240692907862,-743.5636365931131,-743.5636365931131,-743.5636365931131,1.3301520082837845,1.3301520082837845,1.3301520082837845,-744.8937886013969,-744.8937886013969,-744.8937886013969,0.0,0.0,0.0,706.6770563147489
433,2017-03-09,1456.4933453914034,-759.0561959241905,2038.3537117142414,1456.4933453914034,1456.4933453914034,-840.1212256701697,-840.1212256701697,-840.1212256701697,-18.3558799913681,-18.3558799913681,-18.3558799913681,-821.7653456788015,-821.7653456788015,-821.7653456788015,0.0,0.0,0.0,616.3721197212337
434,2017-03-10,1462.7459978749453,-853.6134271438874,2066.758783400197,1462.7459978749453,1462.7459978749453,-902.6086009054957,-902.6086009054957,-902.6086009054957,-3.4597314635127194,-3.4597314635127194,-3.4597314635127194,-899.1488694419829,-899.1488694419829,-899.1488694419829,0.0,0.0,0.0,560.1373969694496
435,2017-03-11,1468.9986503584864,-795.4569855254554,1904.9891770719266,1468.9986503584864,1468.9986503584864,-960.718166024984,-960.718166024984,-960.718166024984,15.15056685789617,15.15056685789617,15.15056685789617,-975.8687328828803,-975.8687328828803,-975.8687328828803,0.0,0.0,0.0,508.2804843335024
436,2017-03-12,1475.2513028420278,-1047.7754249123045,1888.0679729435626,1475.2513028420278,1475.2513028420278,-1059.8215305285078,-1059.8215305285078,-1059.8215305285078,-9.03974873992536,-9.03974873992536,-9.03974873992536,-1050.7817817885823,-1050.7817817885823,-1050.7817817885823,0.0,0.0,0.0,415.42977231352006
437,2017-03-13,1481.5039136011258,-1124.959401244468,1709.8317521314214,1481.5039136011258,1481.5039136011258,-1104.2653738722058,-1104.2653738722058,-1104.2653738722058,18.536304828894433,18.536304828894433,18.536304828894433,-1122.8016787011002,-1122.8016787011002,-1122.8016787011002,0.0,0.0,0.0,377.23853972891993
438,2017-03-14,1487.7565243602235,-1207.2628354820438,1723.8855618991427,1487.7565243602235,1487.7565243602235,-1195.0830878829481,-1195.0830878829481,-1195.0830878829481,-4.161663500168244,-4.161663500168244,-4.161663500168244,-1190.9214243827798,-1190.9214243827798,-1190.9214243827798,0.0,0.0,0.0,292.67343647727535
439,2017-03-15,1494.0091351193216,-1114.0610925652957,1612.2342928038274,1494.0091351193216,1494.0091351193216,-1252.9033607679626,-1252.9033607679626,-1252.9033607679626,1.3301520081825036,1.3301520081825036,1.3301520081825036,-1254.233512776145,-1254.233512776145,-1254.233512776145,0.0,0.0,0.0,241.10577435135906
440,2017-03-16,1500.261745878419,-1226.270002557585,1636.4359892762157,1500.261745878419,1500.261745878419,-1330.3031243033872,-1330.3031243033872,-1330.3031243033872,-18.35587999144551,-18.35587999144551,-18.35587999144551,-1311.9472443119416,-1311.9472443119416,-1311.9472443119416,0.0,0.0,0.0,169.95862157503188
441,2017-03-17,1506.5143566375168,-1321.2281287171174,1524.0569373915519,1506.5143566375168,1506.5143566375168,-1366.8625347780448,-1366.8625347780448,-1366.8625347780448,-3.459731463555347,-3.459731463555347,-3.459731463555347,-1363.4028033144896,-1363.4028033144896,-1363.4028033144896,0.0,0.0,0.0,139.65182185947197
442,2017-03-18,1512.766967396615,-1241.816576604507,1634.7890795854976,1512.766967396615,1512.766967396615,-1392.9312290264975,-1392.9312290264975,-1392.9312290264975,15.150566857912537,15.150566857912537,15.150566857912537,-1408.0817958844098,-1408.0817958844098,-1408.0817958844098,0.0,0.0,0.0,119.8357383701175
443,2017-03-19,1519.0195781557125,-1247.5966746107943,1496.4971932386015,1519.0195781557125,1519.0195781557125,-1454.653791167862,-1454.653791167862,-1454.653791167862,-9.039748739937863,-9.039748739937863,-9.039748739937863,-1445.614042427924,-1445.614042427924,-1445.614042427924,0.0,0.0,0.0,64.36578698785047
444,2017-03-20,1525.2721889148102,-1358.2741703722359,1430.0599592541823,1525.2721889148102,1525.2721889148102,-1457.244216383264,-1457.244216383264,-1457.244216383264,18.536304828897276,18.536304828897276,18.536304828897276,-1475.7805212121611,-1475.7805212121611,-1475.7805212121611,0.0,0.0,0.0,68.02797253154608
445,2017-03-21,1531.524799673908,-1352.6082089154693,1509.426384580519,1531.524799673908,1531.524799673908,-1502.6741266265838,-1502.6741266265838,-1502.6741266265838,-4.1616635001506435,-4.1616635001506435,-4.1616635001506435,-1498.5124631264332,-1498.5124631264332,-1498.5124631264332,0.0,0.0,0.0,28.850673047324335
446,2017-03-22,1537.7774104330058,-1439.4488434654036,1398.7160623291995,1537.7774104330058,1537.7774104330058,-1512.5565483404605,-1512.5565483404605,-1512.5565483404605,1.3301520082607552,1.3301520082607552,1.3301520082607552,-1513.8867003487212,-1513.8867003487212,-1513.8867003487212,0.0,0.0,0.0,25.220862092545303
447,2017-03-23,1544.0300211921033,-1355.0004966740353,1431.0002642245445,1544.0300211921033,1544.0300211921033,-1540.4733500651262,-1540.4733500651262,-1540.4733500651262,-18.355879991420856,-18.355879991420856,-18.355879991420856,-1522.1174700737051,-1522.1174700737051,-1522.1174700737051,0.0,0.0,0.0,3.5566711269771076
448,2017-03-24,1550.2826319512014,-1440.3418491847403,1371.1155644411347,1550.2826319512014,1550.2826319512014,-1527.004697651152,-1527.004697651152,-1527.004697651152,-3.459731463597973,-3.459731463597973,-3.459731463597973,-1523.5449661875539,-1523.5449661875539,-1523.5449661875539,0.0,0.0,0.0,23.277934300049537
449,2017-03-25,1556.5352427102991,-1369.5770860574576,1432.5731329890014,1556.5352427102991,1556.5352427102991,-1503.4704474767725,-1503.4704474767725,-1503.4704474767725,15.15056685785278,15.15056685785278,15.15056685785278,-1518.6210143346252,-1518.6210143346252,-1518.6210143346252,0.0,0.0,0.0,53.06479523352664
450,2017-03-26,1562.7878534693966,-1393.0773718032265,1429.3659022914906,1562.7878534693966,1562.7878534693966,-1516.9320657810742,-1516.9320657810742,-1516.9320657810742,-9.039748739950367,-9.039748739950367,-9.039748739950367,-1507.892317041124,-1507.892317041124,-1507.892317041124,0.0,0.0,0.0,45.85578768832238
451,2017-03-27,1569.0404642284948,-1301.0574953651544,1409.5369593278153,1569.0404642284948,1569.0404642284948,-1473.445468785294,-1473.445468785294,-1473.445468785294,18.536304828885214,18.536304828885214,18.536304828885214,-1491.981773614179,-1491.981773614179,-1491.981773614179,0.0,0.0,0.0,95.59499544320079
452,2017-03-28,1575.2930749875925,-1249.8414815715196,1562.741809579552,1575.2930749875925,1575.2930749875925,-1475.7300864681354,-1475.7300864681354,-1475.7300864681354,-4.161663500147063,-4.161663500147063,-4.161663500147063,-1471.5684229679885,-1471.5684229679885,-1471.5684229679885,0.0,0.0,0.0,99.56298851945712
453,2017-03-29,1581.54568574669,-1312.5853307933298,1586.4152988172339,1581.54568574669,1581.54568574669,-1446.0364333123487,-1446.0364333123487,-1446.0364333123487,1.3301520082314486,1.3301520082314486,1.3301520082314486,-1447.36658532058,-1447.36658532058,-1447.36658532058,0.0,0.0,0.0,135.5092524343413
454,2017-03-30,1587.7982965057881,-1279.942955158796,1571.2392783801151,1587.7982965057881,1587.7982965057881,-1438.4606702607934,-1438.4606702607934,-1438.4606702607934,-18.355879991396204,-18.355879991396204,-18.355879991396204,-1420.1047902693972,-1420.1047902693972,-1420.1047902693972,0.0,0.0,0.0,149.33762624499468
455,2017-03-31,1594.0509072648856,-1226.173788657896,1491.6456702028345,1594.0509072648856,1594.0509072648856,-1393.9648054367067,-1393.9648054367067,-1393.9648054367067,-3.4597314635138594,-3.4597314635138594,-3.4597314635138594,-1390.5050739731926,-1390.5050739731926,-1390.5050739731926,0.0,0.0,0.0,200.08610182817893
456,2017-04-01,1600.3035180239833,-1153.481988175252,1647.6015497168087,1600.3035180239833,1600.3035180239833,-1344.1126405126952,-1344.1126405126952,-1344.1126405126952,15.150566857947918,15.150566857947918,15.150566857947918,-1359.2632073706432,-1359.2632073706432,-1359.2632073706432,0.0,0.0,0.0,256.19087751128814
457,2017-04-02,1606.5561287830815,-1124.8856772723914,1666.1239944550935,1606.5561287830815,1606.5561287830815,-1336.0701300688831,-1336.0701300688831,-1336.0701300688831,-9.039748739911989,-9.039748739911989,-9.039748739911989,-1327.030381328971,-1327.030381328971,-1327.030381328971,0.0,0.0,0.0,270.48599871419833
458,2017-04-03,1612.8087395421785,-1076.899749802661,1731.3393943212807,1612.8087395421785,1612.8087395421785,-1275.8605197087184,-1275.8605197087184,-1275.8605197087184,18.53630482889471,18.53630482889471,18.53630482889471,-1294.3968245376132,-1294.3968245376132,-1294.3968245376132,0.0,0.0,0.0,336.94821983346014
